"Date ","Symbol ","Security Name ","Client Name ","Buy / Sell ","Quantity Traded ","Trade Price / Wght. Avg. Price ","Remarks "
"17-JUN-2026","CORONA","CORONA Remedies Limited","ABU DHABI INVESTMENT AUTHORITY - WAY","BUY","39,130","1,730.00",
"17-JUN-2026","CORONA","CORONA Remedies Limited","ADITYA BIRLA SUN LIFE MUTUAL FUND","BUY","4,90,000","1,730.00",
"17-JUN-2026","CORONA","CORONA Remedies Limited","ANCHOR PARTNERS","SELL","1,61,861","1,730.00",
"17-JUN-2026","CORONA","CORONA Remedies Limited","ASHOKA WHITEOAK EMERGING MARKETS EQUITY EX CHINA FUND","BUY","29,520","1,730.00",
"17-JUN-2026","CORONA","CORONA Remedies Limited","FACTORY MUTUAL INSURANCE COMPANY","BUY","10,670","1,730.00",
"17-JUN-2026","CORONA","CORONA Remedies Limited","HDFC MUTUAL FUND","BUY","24,50,000","1,730.00",
"17-JUN-2026","CORONA","CORONA Remedies Limited","INDIA ACORN ICAV - ASHOKA WHITEOAK EMERGING MARKETS EQUITY FUND","BUY","1,48,686","1,730.00",
"17-JUN-2026","CORONA","CORONA Remedies Limited","INVESCO MUTUAL FUND","BUY","2,89,017","1,730.00",
"17-JUN-2026","CORONA","CORONA Remedies Limited","KOTAK MAHINDRA MUTUAL FUND","BUY","1,61,861","1,730.00",
"17-JUN-2026","CORONA","CORONA Remedies Limited","SEPIA INVESTMENTS LIMITED","SELL","43,28,943","1,730.00",
"17-JUN-2026","CORONA","CORONA Remedies Limited","TCW WHITE OAK EMERGING MARKETS EQUITY FUND","BUY","1,920","1,730.00",
"17-JUN-2026","CORONA","CORONA Remedies Limited","WHITEOAK CAPITAL MUTUAL FUND","BUY","1,45,000","1,730.00",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","360 ONE MUTUAL FUND","BUY","3,35,661","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","ARUNA GANESH","SELL","1,71,14,604","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","BAJAJ LIFE INSURANCE LIMITED","BUY","12,08,379","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","CANARA ROBECO MUTUAL FUND","BUY","5,37,057","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","EDELWEISS MUTUAL FUND","BUY","3,35,661","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","GHISALLO MASTER FUND LP","BUY","3,35,661","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","HDFC MUTUAL FUND","BUY","13,42,643","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED","BUY","12,08,379","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","INTEGRATED CORE STRATEGIES ASIA PTE LTD","BUY","54,000","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","INTEGRATED CORE STRATEGIES ASIA PTE LTD","BUY","23,000","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","INTEGRATED CORE STRATEGIES ASIA PTE LTD","BUY","16,000","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","INTEGRATED CORE STRATEGIES ASIA PTE LTD","BUY","10,000","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","INTEGRATED CORE STRATEGIES ASIA PTE LTD","BUY","1,02,264","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","INTEGRATED CORE STRATEGIES ASIA PTE LTD","BUY","8,000","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","INTEGRATED CORE STRATEGIES ASIA PTE LTD","BUY","2,000","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","INTEGRATED CORE STRATEGIES ASIA PTE LTD","BUY","1,11,397","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","INTEGRATED CORE STRATEGIES ASIA PTE LTD","BUY","9,000","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED","BUY","4,65,712","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED","BUY","2,22,420","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED","BUY","2,14,923","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED","BUY","80,134","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED","BUY","11,058","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED","BUY","21,654","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED","BUY","59,187","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED","BUY","6,092","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED","BUY","4,777","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED","BUY","4,117","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED","BUY","2,757","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED","BUY","2,356","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED","BUY","2,274","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED","BUY","1,777","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED","BUY","1,572","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED","BUY","109","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED","BUY","1,07,460","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","KOTAK MAHINDRA MUTUAL FUND","BUY","13,42,643","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","MAHINDRA MANULIFE MUTUAL  FUND","BUY","76,741","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","MAHINDRA MANULIFE MUTUAL FUND","BUY","1,91,527","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","MAHINDRA MANULIFE MUTUAL FUND","BUY","2,30,223","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","MAHINDRA MANULIFE MUTUAL FUND","BUY","76,741","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","MAHINDRA MANULIFE MUTUAL FUND","BUY","7,67,411","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","MANULIFE GLOBAL FUND INDIA EQUITY FUND","BUY","1,95,802","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","MANULIFE PROVIDENT FUNDS UNIT TRUST SERIES - MANULIFE INDIA EQUITY FUND","BUY","14,685","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","NORDEA 1 SICAV - INDIAN EQUITY FUND","BUY","6,85,307","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","PI OPPORTUNITIES AIF V LLP","BUY","8,05,586","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","PRUDENTIAL HONG KONG LIMITED","BUY","10,20,409","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","SBI MUTUAL FUND","BUY","6,500","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","SBI MUTUAL FUND","BUY","24,000","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","SBI MUTUAL FUND","BUY","2,40,000","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","SBI MUTUAL FUND","BUY","2,99,000","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","SBI MUTUAL FUND","BUY","10,78,000","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","SBI MUTUAL FUND","BUY","7,42,116","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","SBI MUTUAL FUND","BUY","3,05,000","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","SOCIAL PROTECTION FUND","BUY","44,056","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","SOCIETE GENERALE","BUY","3,35,661","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","UTI MUTUAL FUND","BUY","5,32,377","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","UTI MUTUAL FUND","BUY","7,60,538","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","UTI MUTUAL FUND","BUY","49,728","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","WHITEOAK CAPITAL MUTUAL FUND","BUY","18,635","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","WHITEOAK CAPITAL MUTUAL FUND","BUY","1,00,458","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","WHITEOAK CAPITAL MUTUAL FUND","BUY","61,318","744.80",
"18-JUN-2026","ANTHEM","Anthem Biosciences Ltd","WHITEOAK CAPITAL MUTUAL FUND","BUY","2,62,661","744.80",
"23-JUN-2026","CRAFTSMAN","Craftsman Automation Ltd","ABU DHABI INVESTMENT","BUY","57,298","9,250.00",
"23-JUN-2026","CRAFTSMAN","Craftsman Automation Ltd","AXIS MUTUAL FUND","BUY","30,271","9,250.00",
"23-JUN-2026","CRAFTSMAN","Craftsman Automation Ltd","EDELWEISS MUTUAL FUND","BUY","27,028","9,250.00",
"23-JUN-2026","CRAFTSMAN","Craftsman Automation Ltd","FRANKLIN TEMPLETON MUTUAL FUND","BUY","29,190","9,250.00",
"23-JUN-2026","CRAFTSMAN","Craftsman Automation Ltd","HDFC MUTUAL FUND","BUY","1,83,784","9,250.00",
"23-JUN-2026","CRAFTSMAN","Craftsman Automation Ltd","HDFC STANDARD LIFE INSURNACE","BUY","29,190","9,250.00",
"23-JUN-2026","CRAFTSMAN","Craftsman Automation Ltd","INVESCO MUTUAL FUND","BUY","1,08,109","9,250.00",
"23-JUN-2026","CRAFTSMAN","Craftsman Automation Ltd","MERRILL LYNCH INVESTMENT MANAGERS LIMITED A/C. MLI EQ.F (MAU","BUY","29,859","9,250.00",
"23-JUN-2026","CRAFTSMAN","Craftsman Automation Ltd","SRINIVASAN RAVI","SELL","5,25,000","9,250.00",
"23-JUN-2026","CRAFTSMAN","Craftsman Automation Ltd","TATA AIA LIFE INSURANCE COMPANY LIMITED","BUY","30,271","9,250.00",
"23-JUN-2026","M&M","Mah & Mah Ltd.","PI OPPORTUNITIES AIF V LLP","BUY","10,18,336","3,046.00",
"23-JUN-2026","M&M","Mah & Mah Ltd.","PRAZIM TRADING AND INVESTMENT COMPANY PRIVATE LIMITED","SELL","10,18,336","3,046.00",
"24-JUN-2026","ASIANPAINT","Asian Paints Limited","THE MTBJ LTD. AS TRST FOR GOVRNMNT PENSION INVSTMNT FUND MTBJ400045828","SELL","1,00,248","2,661.20",
"24-JUN-2026","ASIANPAINT","Asian Paints Limited","THE MTBJ LTD. AS TRST FOR GOVRNMNT PENSION INVSTMNT FUND MUTB400045794","BUY","1,00,248","2,661.20",
"24-JUN-2026","AXISBANK","Axis Bank Limited","THE MTBJ LTD. AS TRST FOR GOVRNMNT PENSION INVSTMNT FUND MTBJ400045828","SELL","1,84,107","1,363.50",
"24-JUN-2026","AXISBANK","Axis Bank Limited","THE MTBJ LTD. AS TRST FOR GOVRNMNT PENSION INVSTMNT FUND MUTB400045794","BUY","1,84,107","1,363.50",
"24-JUN-2026","BAJFINANCE","Bajaj Finance Limited","THE MTBJ LTD. AS TRST FOR GOVRNMNT PENSION INVSTMNT FUND MTBJ400045828","SELL","3,67,127","962.40",
"24-JUN-2026","BAJFINANCE","Bajaj Finance Limited","THE MTBJ LTD. AS TRST FOR GOVRNMNT PENSION INVSTMNT FUND MUTB400045794","BUY","3,67,127","962.40",
"24-JUN-2026","BEL","Bharat Electronics Ltd","THE MTBJ LTD. AS TRST FOR GOVRNMNT PENSION INVSTMNT FUND MTBJ400045828","SELL","8,37,516","420.00",
"24-JUN-2026","BEL","Bharat Electronics Ltd","THE MTBJ LTD. AS TRST FOR GOVRNMNT PENSION INVSTMNT FUND MUTB400045794","BUY","8,37,516","420.00",
"24-JUN-2026","BHARTIARTL","Bharti Airtel Limited","THE MTBJ LTD. AS TRST FOR GOVRNMNT PENSION INVSTMNT FUND MTBJ400045828","SELL","2,18,882","1,901.60",
"24-JUN-2026","BHARTIARTL","Bharti Airtel Limited","THE MTBJ LTD. AS TRST FOR GOVRNMNT PENSION INVSTMNT FUND MUTB400045794","BUY","2,18,882","1,901.60",
"24-JUN-2026","HDFCBANK","HDFC Bank Ltd.","THE MTBJ LTD. AS TRST FOR GOVRNMNT PENSION INVSTMNT FUND MTBJ400045828","SELL","10,13,597","774.65",
"24-JUN-2026","HDFCBANK","HDFC Bank Ltd.","THE MTBJ LTD. AS TRST FOR GOVRNMNT PENSION INVSTMNT FUND MUTB400045794","BUY","10,13,597","774.65",
"24-JUN-2026","HINDUNILVR","Hindustan Unilever Ltd","THE MTBJ LTD. AS TRST FOR GOVRNMNT PENSION INVSTMNT FUND MTBJ400045828","SELL","1,25,199","2,160.10",
"24-JUN-2026","HINDUNILVR","Hindustan Unilever Ltd","THE MTBJ LTD. AS TRST FOR GOVRNMNT PENSION INVSTMNT FUND MUTB400045794","BUY","1,25,199","2,160.10",
"24-JUN-2026","ICICIBANK","ICICI Bank Ltd.","THE MTBJ LTD. AS TRST FOR GOVRNMNT PENSION INVSTMNT FUND MTBJ400045828","SELL","9,67,959","1,338.30",
"24-JUN-2026","ICICIBANK","ICICI Bank Ltd.","THE MTBJ LTD. AS TRST FOR GOVRNMNT PENSION INVSTMNT FUND MUTB400045794","BUY","9,67,959","1,338.30",
"24-JUN-2026","INFY","Infosys Limited","THE MTBJ LTD. AS TRST FOR GOVRNMNT PENSION INVSTMNT FUND MTBJ400045828","SELL","6,13,120","1,029.30",
"24-JUN-2026","INFY","Infosys Limited","THE MTBJ LTD. AS TRST FOR GOVRNMNT PENSION INVSTMNT FUND MUTB400045794","BUY","6,13,120","1,029.30",
"24-JUN-2026","LT","Larsen & Toubro Limited","THE MTBJ LTD. AS TRST FOR GOVRNMNT PENSION INVSTMNT FUND MTBJ400045828","SELL","1,22,583","4,179.40",
"24-JUN-2026","LT","Larsen & Toubro Limited","THE MTBJ LTD. AS TRST FOR GOVRNMNT PENSION INVSTMNT FUND MUTB400045794","BUY","1,22,583","4,179.40",
"24-JUN-2026","M&M","Mah & Mah Ltd.","THE MTBJ LTD. AS TRST FOR GOVRNMNT PENSION INVSTMNT FUND MTBJ400045828","SELL","1,28,377","3,037.30",
"24-JUN-2026","M&M","Mah & Mah Ltd.","THE MTBJ LTD. AS TRST FOR GOVRNMNT PENSION INVSTMNT FUND MUTB400045794","BUY","1,28,377","3,037.30",
"24-JUN-2026","NDRINVIT","NDR INVIT Trust","INVESTCORP INDIA WAREHOUSING IFSC TRUST","SELL","1,46,25,000","137.00",
"24-JUN-2026","NDRINVIT","NDR INVIT Trust","N.D.R WAREHOUSING PRIVATE LIMITED","BUY","1,00,00,000","137.00",
"24-JUN-2026","NDRINVIT","NDR INVIT Trust","NDR UNIVERSAL ENTERPRISES PRIVATE LIMITED","BUY","46,25,000","137.00",
"24-JUN-2026","POWERGRID","Power Grid Corporation of","THE MTBJ LTD. AS TRST FOR GOVRNMNT PENSION INVSTMNT FUND MTBJ400045828","SELL","10,28,059","291.95",
"24-JUN-2026","POWERGRID","Power Grid Corporation of","THE MTBJ LTD. AS TRST FOR GOVRNMNT PENSION INVSTMNT FUND MUTB400045794","BUY","10,28,059","291.95",
"24-JUN-2026","RELIANCE","Reliance Industries Ltd","THE MTBJ LTD. AS TRST FOR GOVRNMNT PENSION INVSTMNT FUND MTBJ400045828","SELL","7,19,579","1,309.50",
"24-JUN-2026","RELIANCE","Reliance Industries Ltd","THE MTBJ LTD. AS TRST FOR GOVRNMNT PENSION INVSTMNT FUND MUTB400045794","BUY","7,19,579","1,309.50",
"24-JUN-2026","SUNPHARMA","Sun Pharma Industries Ltd","THE MTBJ LTD. AS TRST FOR GOVRNMNT PENSION INVSTMNT FUND MTBJ400045828","SELL","1,54,424","1,868.00",
"24-JUN-2026","SUNPHARMA","Sun Pharma Industries Ltd","THE MTBJ LTD. AS TRST FOR GOVRNMNT PENSION INVSTMNT FUND MUTB400045794","BUY","1,54,424","1,868.00",
"24-JUN-2026","TCS","Tata Consultancy Serv Ltd","THE MTBJ LTD. AS TRST FOR GOVRNMNT PENSION INVSTMNT FUND MTBJ400045828","SELL","1,83,328","2,059.60",
"24-JUN-2026","TCS","Tata Consultancy Serv Ltd","THE MTBJ LTD. AS TRST FOR GOVRNMNT PENSION INVSTMNT FUND MUTB400045794","BUY","1,83,328","2,059.60",
"24-JUN-2026","TITAN","Titan Company Limited","THE MTBJ LTD. AS TRST FOR GOVRNMNT PENSION INVSTMNT FUND MTBJ400045828","SELL","81,064","4,305.30",
"24-JUN-2026","TITAN","Titan Company Limited","THE MTBJ LTD. AS TRST FOR GOVRNMNT PENSION INVSTMNT FUND MUTB400045794","BUY","81,064","4,305.30",
"25-JUN-2026","BANSALWIRE","Bansal Wire Industries L","BNP PARIBAS FINANCIAL MARKETS","BUY","9,70,874","309.00",
"25-JUN-2026","BANSALWIRE","Bansal Wire Industries L","HDFC MUTUAL FUND","BUY","8,09,063","309.00",
"25-JUN-2026","BANSALWIRE","Bansal Wire Industries L","INVESCO MUTUAL FUND","BUY","20,93,917","309.00",
"25-JUN-2026","BANSALWIRE","Bansal Wire Industries L","MALABAR INDIA FUND LIMITED","BUY","8,09,062","309.00",
"25-JUN-2026","BANSALWIRE","Bansal Wire Industries L","MRINAAL MITTAL","SELL","46,82,916","309.00",
"25-JUN-2026","EMCURE","Emcure Pharmaceuticals L","ADITYA BIRLA SUN LIFE MUTUAL FUND","BUY","2,61,420","1,817.00",
"25-JUN-2026","EMCURE","Emcure Pharmaceuticals L","ALPHA ALTERNATIVES EQUITY ABSOLUTE RETURN FUND","BUY","1,37,593","1,817.00",
"25-JUN-2026","EMCURE","Emcure Pharmaceuticals L","AXIS MUTUAL FUND","BUY","1,37,590","1,817.00",
"25-JUN-2026","EMCURE","Emcure Pharmaceuticals L","AXIS MUTUAL FUND","BUY","1,37,591","1,817.00",
"25-JUN-2026","EMCURE","Emcure Pharmaceuticals L","BC INVESTMENTS IV LIMITED","SELL","9,69,730","1,817.00",
"25-JUN-2026","EMCURE","Emcure Pharmaceuticals L","BC INVESTMENTS IV LIMITED","SELL","9,69,729","1,817.00",
"25-JUN-2026","EMCURE","Emcure Pharmaceuticals L","BNP PARIBAS FINANCIAL MARKETS","BUY","1,37,592","1,817.00",
"25-JUN-2026","EMCURE","Emcure Pharmaceuticals L","GOLDMAN SACHS INVESTMENTS MAURITIUS I LIMITED","BUY","1,37,590","1,817.00",
"25-JUN-2026","EMCURE","Emcure Pharmaceuticals L","HDFC STANDARD LIFE INSURANCE COMPANY LTD","BUY","5,56,954","1,817.00",
"25-JUN-2026","EMCURE","Emcure Pharmaceuticals L","HDFC STANDARD LIFE INSURNACE","BUY","1,57,949","1,817.00",
"25-JUN-2026","EMCURE","Emcure Pharmaceuticals L","HSBC MUTUAL FUND","BUY","1,37,590","1,817.00",
"25-JUN-2026","EMCURE","Emcure Pharmaceuticals L","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","1,37,590","1,817.00",
"25-JUN-2026","LODHA","Lodha Developers Limited","FIAM INTERNATIONAL CAPITAL APPRECIATION COMMINGLED POOL","BUY","1,55,600","937.85",
"25-JUN-2026","LODHA","Lodha Developers Limited","FIDELITY  INVESTMENT TRUST FIDELITY INTERNATIONAL CAPITAL APPRECIATION K6 FD","BUY","17,10,100","937.85",
"25-JUN-2026","LODHA","Lodha Developers Limited","FIDELITY INSTITUTIONAL AM INTERNATIONAL CORE CIT","BUY","8,94,596","937.85",
"25-JUN-2026","LODHA","Lodha Developers Limited","FIDELITY RUTLAND SQUARE TRUST II:","BUY","1,00,800","937.85",
"25-JUN-2026","LODHA","Lodha Developers Limited","FMRC FIDELITY ADVISOR INTERNATIONAL CAPITAL APPRECIATION FUND","BUY","1,32,64,600","937.85",
"25-JUN-2026","LODHA","Lodha Developers Limited","FRST II STRAT ADV FIDE INTERL FUND","BUY","28,57,100","937.85",
"25-JUN-2026","LODHA","Lodha Developers Limited","HIGHTOWN CONSTRUCTIONS PRIVATE LIMITED","SELL","1,74,24,032","937.85",
"25-JUN-2026","LODHA","Lodha Developers Limited","HOMECRAFT DEVELOPERS AND FARMS PRIVATE LIMITED","SELL","24,57,264","937.85",
"25-JUN-2026","LODHA","Lodha Developers Limited","SUNAMERICA SERIES TRUST SA FIDELITY INSTITUTIONAL AM INTL GROWTH PORTFOLIO","BUY","1,78,300","937.85",
"25-JUN-2026","LODHA","Lodha Developers Limited","VIP INTL CAP APP PORT","BUY","7,20,200","937.85",
"29-JUN-2026","BLISSGVS","Bliss GVS Pharma Ltd","ARIAN INVESTMENT LTD","SELL","11,50,000","490.00",
"29-JUN-2026","BLISSGVS","Bliss GVS Pharma Ltd","MATEUS LTD","BUY","11,50,000","490.00",
"29-JUN-2026","INFY","Infosys Limited","PI OPPORTUNITIES AIF V LLP","SELL","5,14,800","1,034.00",
"29-JUN-2026","INFY","Infosys Limited","VIDYANITI LLP","BUY","5,14,800","1,034.00",
"30-JUN-2026","GENUSPOWER","Genus Power Infrastru Ltd","BUOYANT OPPORTUNITIES STRATEGY","BUY","22,41,379","290.00",
"30-JUN-2026","GENUSPOWER","Genus Power Infrastru Ltd","BUOYANT OPPORTUNITIES STRATEGY-III","BUY","22,41,379","290.00",
"30-JUN-2026","GENUSPOWER","Genus Power Infrastru Ltd","CHISWICK INVESTMENT PTE LTD","SELL","1,03,44,827","290.00",
"30-JUN-2026","GENUSPOWER","Genus Power Infrastru Ltd","MADHURI MADHUSUDAN KELA","BUY","13,79,310","290.00",
"30-JUN-2026","GENUSPOWER","Genus Power Infrastru Ltd","PROFITEX SHARES & SECURITIES PRIVATE LIMITED","BUY","44,82,759","290.00",
"07-JUL-2026","CAPITALSFB","Capital Small Fin Bank L","AMICUS CAPITAL PRIVATE EQUITY I LLP","SELL","8,33,500","300.00",
"07-JUL-2026","CAPITALSFB","Capital Small Fin Bank L","LYPTUS PUNCH-CARD FUND","BUY","8,33,500","300.00",
"08-JUL-2026","BAYERCROP","Bayer Cropscience Ltd","BAYER AG","BUY","53,54,030","4,122.30",
"08-JUL-2026","BAYERCROP","Bayer Cropscience Ltd","BAYER CROPSCIENCE AKTIENGESELLSCHAFT","SELL","53,54,030","4,122.30",
"13-JUL-2026","JSFB","Jana Small Fin Bank Ltd","MONET SECURITIES PRIVATE LTD","BUY","10,77,288","488.30",
"13-JUL-2026","JSFB","Jana Small Fin Bank Ltd","QRG INVESTMENTS AND HOLDINGS LIMITED","SELL","10,77,288","488.30",
"14-JUL-2026","BIOCON","Biocon Limited","360 ONE MUTUAL FUND","BUY","6,26,000","400.00",
"14-JUL-2026","BIOCON","Biocon Limited","ADITYA BIRLA SUNLIFE MUTUAL FUND","BUY","12,50,000","400.00",
"14-JUL-2026","BIOCON","Biocon Limited","AXIS MAX LIFE INSURANCE LIMITED","BUY","6,26,000","400.00",
"14-JUL-2026","BIOCON","Biocon Limited","AXIS MUTUAL FUND","BUY","6,26,000","400.00",
"14-JUL-2026","BIOCON","Biocon Limited","BAJAJ LIFE INSURANCE LIMITED","BUY","6,26,000","400.00",
"14-JUL-2026","BIOCON","Biocon Limited","BNP PARIBAS ARBITRAGE","BUY","7,50,000","400.00",
"14-JUL-2026","BIOCON","Biocon Limited","CITIGROUP GLOBAL MARKETS SINGAPORE PTE LIMITED","BUY","7,50,000","400.00",
"14-JUL-2026","BIOCON","Biocon Limited","EDELWEISS MUTUAL FUND","BUY","6,26,000","400.00",
"14-JUL-2026","BIOCON","Biocon Limited","FRANKLIN TEMPLETON MUTUAL FUND","BUY","9,37,500","400.00",
"14-JUL-2026","BIOCON","Biocon Limited","GHISALLO MASTER FUND LP","BUY","6,26,000","400.00",
"14-JUL-2026","BIOCON","Biocon Limited","GOLDMAN SACHS BANK EUROPE SE","BUY","6,26,000","400.00",
"14-JUL-2026","BIOCON","Biocon Limited","HDFC MUTUAL FUND","BUY","58,29,005","400.00",
"14-JUL-2026","BIOCON","Biocon Limited","ICICI PRUDENTIAL LIFE INSURANCECOMPANY LTD.","BUY","12,50,000","400.00",
"14-JUL-2026","BIOCON","Biocon Limited","ICICI PRUDENTIAL MUTUAL FUND","BUY","1,84,37,500","400.00",
"14-JUL-2026","BIOCON","Biocon Limited","KOTAK MAHINDRA MUTUAL FUND","BUY","58,29,004","400.00",
"14-JUL-2026","BIOCON","Biocon Limited","MIRAE ASSET MUTUAL FUND","BUY","9,37,500","400.00",
"14-JUL-2026","BIOCON","Biocon Limited","MOTILAL OSWAL MUTUAL FUND","BUY","6,26,000","400.00",
"14-JUL-2026","BIOCON","Biocon Limited","MYLAN INC.","SELL","4,59,83,509","400.00",
"14-JUL-2026","BIOCON","Biocon Limited","NORGES BANK ON ACCOUNT OF THE GOVERNMENT PENSION FUND GLOBAL","BUY","6,26,000","400.00",
"14-JUL-2026","BIOCON","Biocon Limited","NRSGVCC","BUY","6,26,000","400.00",
"14-JUL-2026","BIOCON","Biocon Limited","SANATAN FINANCIAL ADVISORY SERVICES PRIVATE LIMITED","BUY","6,26,000","400.00",
"14-JUL-2026","BIOCON","Biocon Limited","SBI MUTUAL FUND","BUY","18,75,000","400.00",
"14-JUL-2026","BIOCON","Biocon Limited","TATA MUTUAL FUND","BUY","6,26,000","400.00",
"14-JUL-2026","BIOCON","Biocon Limited","UTI MUTUAL FUND","BUY","6,26,000","400.00",
"21-JUL-2026","BLISSGVS","Bliss GVS Pharma Ltd","ARIAN INVESTMENT LTD","SELL","7,00,000","485.00",
"21-JUL-2026","BLISSGVS","Bliss GVS Pharma Ltd","NOVA VIDA LIMITED","BUY","7,00,000","485.00",
"24-JUL-2026","SUDEEPPHRM","Sudeep Pharma Limited","NUVAMA CROSSOVER OPPORTUNITIES FUND - SERIES III","SELL","10,60,000","800.00",
"24-JUL-2026","SUDEEPPHRM","Sudeep Pharma Limited","NUVAMA CROSSOVER OPPORTUNITIES FUND - SERIES IIIA","SELL","9,40,000","800.00",
"24-JUL-2026","SUDEEPPHRM","Sudeep Pharma Limited","SBI MUTUAL FUND","BUY","20,00,000","800.00",
"29-JUL-2026","GODIGIT","Go Digit General Ins Ltd","ICICI PRUDENTIAL MUTUAL FUND","BUY","57,21,378","243.00",
